trail_id,trail_name,national_park,state,popularity,length,elevation,difficulty,route_type,rating,num_reviews,trailhead_lat,trailhead_long
10427265,Thunder River Trail from Indian Hollow Parking Area,Grand Canyon National Park,Arizona,1.6,28.7,1982.7,5,out and back,4.5,2,36.45894,-112.48824
10258671,North Bass Trail to Muav Cabin,Grand Canyon National Park,Arizona,1.6,1.5,226.8,1,out and back,0.0,0,36.33556,-112.34986
10456484,"Douglas Spring, Converse, Garwood  and Wildhorse Loop",Saguaro National Park,Arizona,1.0,3.4,55.8,1,loop,5.0,1,32.23514,-110.68698
10545419,Redington Pass Chiva Falls OHV Loop,Saguaro National Park,Arizona,0.0,20.4,941.8,3,loop,0.0,0,32.30612,-110.57414
10041922,Sunset Trail,Hot Springs National Park,Arkansas,12.9,13.0,723.0,5,loop,4.0,103,34.5256,-93.03637
10235890,West Mountain Trail,Hot Springs National Park,Arkansas,12.2,1.9,107.9,3,loop,4.5,104,34.51279,-93.05836
10264755,Goat Rock Trail,Hot Springs National Park,Arkansas,11.3,2.4,115.8,3,out and back,4.5,73,34.52802,-93.03995
10264753,Gulpha Gorge Trail,Hot Springs National Park,Arkansas,9.8,1.2,116.7,3,out and back,4.0,75,34.52556,-93.03645
10039426,The Grand Promenade and Side Trails,Hot Springs National Park,Arkansas,8.5,1.2,33.8,3,loop,4.0,57,34.51165,-93.05319
10007938,Dead Chief Trail,Hot Springs National Park,Arkansas,8.1,2.7,121.9,3,out and back,4.0,53,34.51359,-93.05238
10267800,Hot Springs Mountain Trail,Hot Springs National Park,Arkansas,8.0,3.3,204.8,1,loop,4.0,56,34.52598,-93.03645
10017178,Peak Trail,Hot Springs National Park,Arkansas,7.7,1.3,108.8,1,out and back,3.5,64,34.51334,-93.05276
10235889,Sugarloaf Mountain Via Sunset Trail,Hot Springs National Park,Arkansas,7.1,7.1,592.8,3,out and back,4.0,22,34.50846,-93.06853
10354929,Goat Rock via Dead Chief Trail,Hot Springs National Park,Arkansas,5.4,1.3,87.8,3,out and back,4.5,22,34.52559,-93.03619
10264248,Grand Promenade,Hot Springs National Park,Arkansas,5.4,0.7,20.7,1,out and back,3.5,23,34.51656,-93.05239
10291742,Hot Springs Sunset Trail Full Circle,Hot Springs National Park,Arkansas,5.3,12.8,680.9,7,loop,4.0,10,34.5117,-93.05353
10307591,Sunset Trail: Sugarloaf Mountain Section,Hot Springs National Park,Arkansas,5.2,2.9,183.8,3,point to point,4.0,15,34.51403,-93.09383
10308425,Upper Dogwood Trail,Hot Springs National Park,Arkansas,3.7,1.4,68.9,1,loop,3.5,15,34.52373,-93.0417
10367719,Mountaintop Loop,Hot Springs National Park,Arkansas,3.3,1.3,112.8,1,loop,4.0,6,34.51813,-93.05016
10308451,Lower Dogwood Trail,Hot Springs National Park,Arkansas,3.1,1.6,123.7,1,loop,3.5,10,34.52375,-93.04166
10026910,Vernal and Nevada Falls via the Mist Trail,Yosemite National Park,California,68.1,6.4,667.8,3,loop,5.0,1869,37.73495,-119.56619
10005895,Upper Yosemite Falls Trail,Yosemite National Park,California,53.6,7.2,967.7,7,out and back,5.0,1351,37.74237,-119.60223
10005585,Half Dome Trail,Yosemite National Park,California,52.5,14.8,1574.0,7,out and back,5.0,1196,37.73465,-119.56583
10026952,Moro Rock Trail,Sequoia National Park,California,44.1,0.4,57.0,3,out and back,4.5,701,36.54685,-118.76565
10011926,Lower Yosemite Falls Trail,Yosemite National Park,California,43.3,1.0,15.8,1,loop,4.5,925,37.74587,-119.59266
10027503,Clouds Rest Trail via Tenaya Lake,Yosemite National Park,California,38.6,12.3,948.8,5,out and back,5.0,685,37.82585,-119.47046
10010560,Four Mile Trail,Yosemite National Park,California,38.3,7.5,998.8,7,out and back,5.0,754,37.73388,-119.60185
10031426,Sentinel Dome Trail,Yosemite National Park,California,37.6,2.1,139.0,1,out and back,5.0,577,37.71243,-119.58632
10033113,Glacier Point Trail,Yosemite National Park,California,37.5,0.6,71.9,1,out and back,4.5,344,37.72765,-119.57432
10276593,Vernal Falls,Yosemite National Park,California,37.2,3.7,406.9,3,out and back,5.0,1107,37.73257,-119.55916
10011170,Ryan Mountain Trail,Joshua Tree National Park,California,37.0,3.0,325.8,3,out and back,4.5,917,34.00264,-116.13594
10235913,Mirror Lake via Valley Loop Trail,Yosemite National Park,California,34.2,5.6,101.8,1,loop,4.0,622,37.73889,-119.56914
10026962,Tokopah Falls via Tokopah Valley Trail,Sequoia National Park,California,32.8,4.0,194.8,3,out and back,4.5,496,36.60485,-118.72401
10028848,Lassen Peak,Lassen Volcanic National Park,California,32.6,5.1,599.8,5,out and back,5.0,614,40.47458,-121.5057
10031466,Mist Falls Trail,Kings Canyon National Park,California,31.6,8.1,271.0,3,out and back,5.0,315,36.79495,-118.58315
10006090,"Heather Lake, Emerald Lake, and Pear Lake Trail via Watchtower and Pear Lake Trails",Sequoia National Park,California,31.4,11.8,887.9,5,out and back,5.0,315,36.59655,-118.73438
10031888,Barker Dam Nature Trail,Joshua Tree National Park,California,30.2,1.8,19.8,1,out and back,4.5,480,34.02511,-116.14173
10235992,General Sherman Tree Trail,Sequoia National Park,California,29.8,0.8,46.9,1,out and back,4.5,442,36.58498,-118.74978
10235907,Bridalveil Fall Trail,Yosemite National Park,California,29.4,0.5,25.0,1,out and back,4.5,455,37.71658,-119.65118
10027546,Marble Falls Trail,Sequoia National Park,California,28.5,7.4,495.9,3,out and back,4.5,381,36.51464,-118.80085
10035554,Hidden Valley Nature Trail,Joshua Tree National Park,California,28.0,1.0,34.7,1,loop,4.5,500,34.01234,-116.16807
10028653,Taft Point and The Fissures,Yosemite National Park,California,27.7,2.3,114.0,1,out and back,4.5,297,37.71241,-119.58631
10033156,Rae Lakes Trail,Kings Canyon National Park,California,27.0,41.4,2390.9,5,loop,5.0,189,36.79468,-118.58289
10031456,Congress Trail,Sequoia National Park,California,26.8,3.2,151.8,1,loop,4.5,316,36.58448,-118.74988
10002863,Cathedral Lakes Trail,Yosemite National Park,California,26.4,8.6,472.7,3,out and back,4.5,248,37.87338,-119.38261
10003872,Lost Palms Oasis,Joshua Tree National Park,California,26.1,7.2,312.7,3,out and back,4.5,295,33.73685,-115.81058
10010871,Vernal and Nevada Falls via the Panorama Trail,Yosemite National Park,California,26.1,9.0,297.8,5,point to point,5.0,207,37.72731,-119.57471
10013977,Condor Gulch Trail to High Peaks Trail Loop,Pinnacles National Park,California,25.0,5.4,484.9,5,loop,4.5,282,36.48145,-121.18174
10019827,Arch Rock Nature Trail,Joshua Tree National Park,California,24.8,0.7,7.9,1,out and back,4.5,251,33.984140000000004,-116.01655
10235908,Columbia Rock Trail,Yosemite National Park,California,24.8,1.3,289.0,3,out and back,4.5,380,37.74208,-119.60195
10037289,Porcupine Creek Trail to Indian Ridge Natural Arch to North Dome,Yosemite National Park,California,24.4,10.4,636.7,3,out and back,5.0,221,37.80649,-119.54523
10034036,Fortynine Palms Oasis Trail,Joshua Tree National Park,California,24.2,2.8,189.0,3,out and back,4.5,381,34.11922,-116.11198
10004781,John Muir Trail via Yosemite Valley,Yosemite National Park,California,24.1,203.1,14029.9,5,point to point,4.5,129,37.73476,-119.56629
10031887,Lost Horse Mine Loop Trail,Joshua Tree National Park,California,23.8,6.9,278.0,3,loop,4.5,358,33.95082,-116.15985
10012390,Mariposa Grove of Giant Sequoias Trail,Yosemite National Park,California,23.5,5.6,367.9,3,loop,4.5,262,37.50221,-119.61064
10235922,Chilnualna Falls Trail,Yosemite National Park,California,23.3,7.9,666.9,3,out and back,4.5,297,37.54839,-119.634
10006688,Badwater Basin Salt Flats Trail,Death Valley National Park,California,23.1,1.8,2.7,1,out and back,4.5,259,36.23035,-116.7668
10293225,Sentinel Dome and Taft Point Loop,Yosemite National Park,California,22.8,5.1,342.0,3,loop,5.0,232,37.71247,-119.58638
10298575,Nevada Falls,Yosemite National Park,California,22.1,5.4,670.0,5,out and back,5.0,286,37.73251,-119.55906
10274952,Tall Trees Grove Loop Trail,Redwood National Park,California,21.9,3.3,228.0,3,loop,4.5,247,41.20785,-123.99318
10023775,Skull Rock Nature Trail,Joshua Tree National Park,California,21.8,1.7,48.8,1,loop,4.0,231,33.99797,-116.05998
10014345,Clouds Rest Trail from Yosemite Valley,Yosemite National Park,California,21.6,18.0,1920.8,5,out and back,5.0,123,37.73467,-119.56635
10033137,General Grant Loop Trail,Kings Canyon National Park,California,21.3,0.5,8.8,1,loop,4.5,242,36.74697,-118.97319
10013813,El Capitan Trail (historical),Yosemite National Park,California,21.1,13.5,1426.8,5,out and back,4.5,76,37.74237,-119.60202
10040340,Alta Peak Trail,Sequoia National Park,California,20.9,14.9,1238.7,7,out and back,4.5,162,36.59662,-118.73442
10259802,Mineral King to Eagle Lake Trail,Sequoia National Park,California,20.8,6.5,674.8,3,out and back,5.0,127,36.44886,-118.59542
10235993,Big Trees Trail,Sequoia National Park,California,20.7,1.3,36.9,1,loop,4.5,109,36.56465,-118.77323
10026955,Giant Forest Loop Trail,Sequoia National Park,California,20.6,7.0,390.8,1,loop,5.0,87,36.58499,-118.74953
10028648,Wapama Falls Trail,Yosemite National Park,California,20.3,4.6,290.8,3,out and back,4.5,230,37.94641,-119.7873
10236017,Mesquite Flat Sand Dunes Trail,Death Valley National Park,California,20.2,2.8,62.8,1,out and back,4.5,176,36.60611,-117.1151
10235899,Cholla Cactus Garden Nature Trail,Joshua Tree National Park,California,20.2,0.2,1.8,1,loop,4.0,217,33.92531,-115.92893
10236155,Kings Creek Falls Trail,Lassen Volcanic National Park,California,20.0,2.7,143.9,3,out and back,4.5,242,40.46067,-121.4593
10261348,Yosemite Point,Yosemite National Park,California,19.9,8.5,1107.9,5,out and back,5.0,172,37.742490000000004,-119.60237
10026896,Tuolumne Grove Trail,Yosemite National Park,California,19.7,3.2,223.7,3,out and back,4.0,270,37.75803,-119.80482
10242664,Crystal Cave Trail,Sequoia National Park,California,19.7,0.8,88.7,3,out and back,4.5,87,36.58576,-118.82695
10037534,Lady Bird Johnson Grove Trail,Redwood National Park,California,19.4,1.3,22.9,1,loop,4.5,250,41.30386,-124.01845
10036246,Heather Lake via Watchtower Trail,Sequoia National Park,California,19.4,8.1,643.7,3,out and back,4.5,141,36.59655,-118.73424
10029986,Cinder Cone Nature Trail,Lassen Volcanic National Park,California,19.2,4.8,317.9,5,loop,5.0,197,40.56491,-121.30184
10032060,Mount Dana Summit Trail,Yosemite National Park,California,19.1,7.0,945.8,5,out and back,5.0,167,37.91082,-119.25758
10029819,Zumwalt Meadow And Roaring River Falls,Kings Canyon National Park,California,19.0,4.0,88.7,1,loop,4.5,93,36.78362,-118.62215
10035907,Old Pinnacles Trail Loop,Pinnacles National Park,California,18.9,9.5,527.9,3,loop,4.5,111,36.49183,-121.2096
10031884,Willow Hole Trail,Joshua Tree National Park,California,18.9,6.8,75.0,3,out and back,4.5,205,34.04111,-116.18577
10007086,High Sierra Trail: Crescent Meadow to Whitney Portal,Sequoia National Park,California,18.8,59.0,4716.8,5,point to point,5.0,81,36.55468,-118.74879
10041400,Paradise Valley Trail,Kings Canyon National Park,California,18.8,17.1,905.9,3,out and back,5.0,55,36.79469,-118.58292
10111782,Mount Hoffman Trail,Yosemite National Park,California,18.8,5.6,582.8,5,out and back,5.0,103,37.83276,-119.49091
10004744,Twin Lakes Trail,Sequoia National Park,California,18.7,13.1,986.9,5,out and back,4.5,105,36.60461,-118.72521
10033119,Tenaya Lake Trail,Yosemite National Park,California,18.5,3.4,59.7,1,out and back,4.5,59,37.82576,-119.47008
10027108,Brokeoff Mountain Trail,Lassen Volcanic National Park,California,18.4,7.6,787.0,5,out and back,5.0,185,40.43107,-121.53624
10034011,Zabriskie Point,Death Valley National Park,California,18.4,0.4,15.8,1,out and back,4.5,147,36.42095,-116.80986
10028494,Mastodon Peak Loop Trail,Joshua Tree National Park,California,18.3,2.4,111.9,1,loop,4.5,160,33.73697,-115.8107
10026938,Redwood Canyon Sugar Bowl Trail,Kings Canyon National Park,California,18.3,10.9,666.0,3,loop,4.5,99,36.70761,-118.92096
10026957,Crescent and Log Meadows Trail,Sequoia National Park,California,18.3,1.8,62.8,1,loop,4.5,118,36.55471,-118.74888
10258341,Bear Gulch Day Use Area to Reservoir via Rim Trail,Pinnacles National Park,California,18.2,1.8,134.7,3,loop,4.5,193,36.48131,-121.18169
10252968,Split Rock Loop Trail,Joshua Tree National Park,California,18.1,1.9,76.8,1,loop,4.5,198,34.00947,-116.05576
10235919,Sentinel Meadow Cook's Meadow Loop Trail,Yosemite National Park,California,18.1,2.2,25.9,1,loop,4.5,86,37.74439,-119.5978
10111890,Black Rock Canyon to Panorama Loop Trail,Joshua Tree National Park,California,17.8,6.4,363.9,3,loop,4.5,175,34.0752,-116.38802
10034225,Mineral King to Little Five Lakes Trail,Sequoia National Park,California,17.7,27.7,2858.7,5,loop,4.5,55,36.45329,-118.59677
10235927,Illilouette Falls Trail,Yosemite National Park,California,17.7,4.9,442.9,3,out and back,4.5,112,37.72713,-119.57432
10027315,Dante's View Trail,Death Valley National Park,California,17.6,1.6,109.7,1,out and back,4.5,102,36.22072,-116.72648
10027540,Big Baldy Ridge Trail,Sequoia National Park,California,17.4,5.5,424.0,3,loop,4.5,110,36.69705,-118.87877
10031434,Tuolumne Meadows to Glen Aulin High Sierra Camp,Yosemite National Park,California,17.4,12.1,365.8,3,out and back,4.5,93,37.87679,-119.34612
10033216,Telescope Peak Trail,Death Valley National Park,California,17.2,12.0,1012.9,5,out and back,4.5,101,36.22988,-117.06829
10036262,Mount Langley,Sequoia National Park,California,16.8,21.0,1350.0,5,out and back,4.5,111,36.45331,-118.16974
10032041,Hetch Hetchy Trail to Rancheria Falls,Yosemite National Park,California,16.7,11.3,775.7,5,out and back,4.5,101,37.94615,-119.78817
10243572,Valley Floor Loop Trail,Yosemite National Park,California,16.7,20.1,370.9,1,loop,4.5,115,37.74467,-119.59736
10011461,Golden Canyon Trail to Red Cathedral,Death Valley National Park,California,16.7,2.9,175.0,3,out and back,4.5,140,36.42062,-116.84703
10006763,Lembert Dome Loop,Yosemite National Park,California,16.6,3.7,257.9,3,loop,4.5,135,37.87702,-119.35308
10016234,Little Baldy Trail,Sequoia National Park,California,16.5,3.3,241.7,3,out and back,5.0,135,36.62006,-118.80928
10235911,Inspiration Point Trail,Yosemite National Park,California,16.4,2.3,317.9,3,out and back,4.5,113,37.71536,-119.67688
10013938,High Peaks Trail,Pinnacles National Park,California,16.2,6.3,539.8,7,loop,4.5,88,36.48421,-121.16649
10273406,Mirror Lake from Shuttle Stop 17,Yosemite National Park,California,16.0,2.3,44.8,1,loop,4.0,146,37.7394,-119.55955
10039812,Ten Lakes Trail,Yosemite National Park,California,16.0,12.4,920.8,5,out and back,4.5,94,37.85207,-119.57586
10259118,Hanging Rock Trail,Sequoia National Park,California,15.9,0.5,33.8,1,out and back,4.5,38,36.54919,-118.76841
10236157,Mill Creek Falls Trail,Lassen Volcanic National Park,California,15.7,3.8,237.7,3,out and back,4.5,132,40.43732,-121.53306
10031432,Olmsted Point Nature Trail,Yosemite National Park,California,15.6,0.4,16.8,1,out and back,4.5,51,37.81083,-119.48553
10260204,Golden Canyon and Gower Gulch Loop via Zabriskie Point,Death Valley National Park,California,15.4,5.8,332.8,3,loop,4.5,96,36.4208,-116.81035
10259901,Manzanita Lake Loop,Lassen Volcanic National Park,California,15.1,1.9,13.7,1,loop,4.5,142,40.53626,-121.56251
10037318,High Sierra Trail to Hamilton Lakes,Sequoia National Park,California,15.1,28.6,2119.0,5,out and back,5.0,25,36.55452,-118.75006
10027534,Sugar Bowl - Redwood Creek Loop,Kings Canyon National Park,California,15.0,6.5,463.9,3,loop,4.5,77,36.70906,-118.92146
10026939,"Hart Tree, Fallen Goliath, Redwood Creek Loop",Kings Canyon National Park,California,14.9,7.1,412.7,3,loop,4.5,91,36.70747,-118.92094
10031637,Devil's Kitchen Trail,Lassen Volcanic National Park,California,14.8,4.6,187.8,3,out and back,4.5,90,40.44312,-121.39747
10034281,Mosaic Canyon Trail,Death Valley National Park,California,14.7,3.5,324.9,1,out and back,4.0,130,36.57185,-117.14421
10259433,High Peaks & Balconies Cave Loop Trail,Pinnacles National Park,California,14.4,7.9,549.9,3,loop,4.5,92,36.49216,-121.20995
10136861,Boy Scout Trail To Willow Hole Extended Route,Joshua Tree National Park,California,14.3,17.6,504.7,3,out and back,4.5,104,34.11311,-116.15582
10015097,Moses Spring Trail to Bear Gulch Reservoir,Pinnacles National Park,California,14.2,1.1,96.9,3,out and back,4.5,91,36.47823,-121.18393
10008947,Old Pinnacles Trail to Balconies,Pinnacles National Park,California,14.2,5.1,150.9,3,loop,4.5,117,36.49497,-121.17305
10291879,Zumwalt Meadow Loop Trail,Kings Canyon National Park,California,14.1,1.5,40.8,1,loop,4.5,100,36.79375,-118.59833
10414200,Mirror Lake Paved Trail,Yosemite National Park,California,14.1,1.6,29.9,1,out and back,4.5,123,37.73974,-119.55992
10035721,Potato Harbor Trail,Channel Islands National Park,California,14.1,4.9,183.8,1,loop,4.5,103,34.04983,-119.55657
10026944,Muir Grove Trail,Sequoia National Park,California,14.0,3.7,173.7,3,out and back,4.5,84,36.63392,-118.81743
10037326,Monarch Lakes Trail,Sequoia National Park,California,13.9,8.4,807.7,5,out and back,4.5,51,36.4533,-118.59676
10269473,The Maze Loop,Joshua Tree National Park,California,13.9,4.7,109.7,3,loop,4.5,99,34.08116,-116.24206
10028456,Death Valley Natural Bridge Road,Death Valley National Park,California,13.8,4.3,304.8,1,out and back,4.0,104,36.27403,-116.79283
10294476,Roaring River Falls Trail,Kings Canyon National Park,California,13.6,0.3,7.9,1,out and back,4.5,101,36.78377,-118.62213
10022095,Hidden Beach and False Klamath Rock,Redwood National Park,California,13.4,7.6,349.9,3,out and back,4.5,51,41.55442,-124.08646
10294375,Grizzly Falls,Kings Canyon National Park,California,13.3,0.1,5.8,1,out and back,4.5,56,36.80293,-118.74364
10022595,Darwin Falls Trail via Old Toll Road,Death Valley National Park,California,13.2,1.9,68.9,1,out and back,4.0,83,36.32748,-117.51472
10034189,Smugglers Cove Trail,Channel Islands National Park,California,13.2,7.7,426.7,3,out and back,4.5,84,34.04989,-119.55633
10013268,Balconies Trail,Pinnacles National Park,California,13.2,8.2,592.8,3,loop,4.5,58,36.4917,-121.20948
10381604,Grizzly Giant Loop Trail,Yosemite National Park,California,13.1,2.0,107.0,1,loop,4.5,129,37.50258,-119.60985
10260515,Sawtooth Pass Trail,Sequoia National Park,California,13.1,12.7,1314.9,5,out and back,5.0,34,36.45329,-118.59677
10018534,Kibbie Lake Trail,Yosemite National Park,California,13.0,13.1,798.0,5,loop,4.5,49,37.99004,-119.88676
10017427,Gaylor Lakes Trail,Yosemite National Park,California,13.0,3.5,368.8,5,out and back,4.5,86,37.91008,-119.25818
10016528,Juniper Canyon Trail to High Peaks,Pinnacles National Park,California,12.9,3.6,383.7,5,loop,4.5,97,36.49166,-121.20927
10036072,Wall Street Mill Trail,Joshua Tree National Park,California,12.8,2.4,26.8,1,out and back,4.0,110,34.02475,-116.14185
10279543,Eagle View Trail,Sequoia National Park,California,12.8,1.5,86.0,3,out and back,4.5,54,36.55469,-118.7488
10235925,Dewey Point Trail,Yosemite National Park,California,12.8,7.5,306.9,3,loop,4.5,48,37.66167,-119.66137
10009508,Gower Gulch Loop Trail,Death Valley National Park,California,12.8,4.2,217.9,3,loop,4.5,92,36.42055,-116.84767
10236037,Desolation Canyon Trail,Death Valley National Park,California,12.8,3.6,234.7,3,out and back,4.5,69,36.39584,-116.83872
10031728,Redwood Creek Trail,Redwood National Park,California,12.8,15.6,340.8,3,out and back,4.5,54,41.29883,-124.0335
10008916,John Muir Trail in Kings Canyon,Kings Canyon National Park,California,12.7,83.7,4503.7,7,point to point,5.0,15,37.61304,-119.07511
10112073,Snow Creek Falls Trail,Yosemite National Park,California,12.7,20.2,1642.0,5,out and back,4.5,44,37.74019,-119.56424
10028657,May Lake High Sierra Camp from Tioga Pass Road,Yosemite National Park,California,12.6,6.4,328.0,3,out and back,4.5,41,37.81165,-119.50898
10015707,Black Rock Canyon Trail to Warren Peak,Joshua Tree National Park,California,12.6,5.0,311.8,5,out and back,4.5,76,34.07138,-116.39113
